TrialID	Time	LatticeTime	DetectTime	NumGeneratedContexts	NumMADNoOutlier	NumContextsWithMaximalOutliers
954	5128	383.0	4742.0	110.0	99.0	11.0
955	1407	363.0	1039.0	135.0	133.0	2.0
956	5708	3887.0	1814.0	1787.0	1774.0	13.0
957	5350	5329.0	12.0	2456.0	2456.0	0.0
958	1118	28.0	1085.0	1.0	0.0	1.0
959	5375	330.0	5040.0	70.0	60.0	10.0
960	15203	13368.0	1820.0	2460.0	2415.0	45.0
961	2311	1989.0	318.0	1050.0	1048.0	2.0
962	3577	3211.0	362.0	1207.0	1196.0	11.0
963	8497	5593.0	2896.0	1581.0	1552.0	29.0
964	8850	8814.0	19.0	5272.0	5272.0	0.0
965	3916	3847.0	61.0	1259.0	1257.0	2.0
966	1126	28.0	1094.0	1.0	0.0	1.0
967	1747	1423.0	320.0	778.0	776.0	2.0
968	10187	4198.0	5980.0	747.0	666.0	81.0
969	1124	27.0	1092.0	1.0	0.0	1.0
970	6198	6139.0	46.0	3124.0	3119.0	5.0
971	1912	1147.0	760.0	549.0	533.0	16.0
972	6556	4267.0	2281.0	720.0	683.0	37.0
973	23672	23583.0	56.0	6332.0	6332.0	0.0
974	10011	9969.0	29.0	5982.0	5982.0	0.0
975	3090	2249.0	838.0	668.0	658.0	10.0
976	23415	16428.0	6960.0	3608.0	3558.0	50.0
